rank,word,frequency,probability
5901,క్యాలరీ,1,2.2277668864729994e-05
5902,క్యూబ్,1,2.2277668864729994e-05
5903,క్యూర్,1,2.2277668864729994e-05
5904,క్రమక్రమం,1,2.2277668864729994e-05
5905,క్రమబద్ధీకరణ,1,2.2277668864729994e-05
5906,క్రమరాహిత్యం,1,2.2277668864729994e-05
5907,క్రయోస్పియర్,1,2.2277668864729994e-05
5908,క్రాంక్,1,2.2277668864729994e-05
5909,క్రాకర్స్,1,2.2277668864729994e-05
5910,క్రాక్,1,2.2277668864729994e-05
5911,క్రాఫ్ట్,1,2.2277668864729994e-05
5912,క్రాసింగ్,1,2.2277668864729994e-05
5913,క్రికెటర్,1,2.2277668864729994e-05
5914,క్రికెటర్స్,1,2.2277668864729994e-05
5915,క్రికెట్టు,1,2.2277668864729994e-05
5916,క్రితము,1,2.2277668864729994e-05
5917,క్రిమి,1,2.2277668864729994e-05
5918,క్రిమినల్,1,2.2277668864729994e-05
5919,క్రియాశీలక,1,2.2277668864729994e-05
5920,క్రియేట్,1,2.2277668864729994e-05
5921,క్రియేషన్స్,1,2.2277668864729994e-05
5922,క్రిష్టమైన,1,2.2277668864729994e-05
5923,క్రిస్టియన్,1,2.2277668864729994e-05
5924,క్రిస్టియన్స్,1,2.2277668864729994e-05
5925,క్రీమ్స్,1,2.2277668864729994e-05
5926,క్రీస్తుశకం,1,2.2277668864729994e-05
5927,క్రైస్తవ,1,2.2277668864729994e-05
5928,క్లమ్జీగా,1,2.2277668864729994e-05
5929,క్లస్టర్,1,2.2277668864729994e-05
5930,క్లాత్,1,2.2277668864729994e-05
5931,క్లాప్,1,2.2277668864729994e-05
5932,క్లారిటీగా,1,2.2277668864729994e-05
5933,క్లారిఫై,1,2.2277668864729994e-05
5934,క్లాసు,1,2.2277668864729994e-05
5935,క్లాసెస్,1,2.2277668864729994e-05
5936,క్లిక్,1,2.2277668864729994e-05
5937,క్లీనింగ్,1,2.2277668864729994e-05
5938,క్లీన్చిట్,1,2.2277668864729994e-05
5939,క్లౌడ్,1,2.2277668864729994e-05
5940,క్వషన్,1,2.2277668864729994e-05
5941,క్వాలిఫైడ్,1,2.2277668864729994e-05
5942,క్విట్,1,2.2277668864729994e-05
5943,క్షిపణి,1,2.2277668864729994e-05
5944,క్షీణత,1,2.2277668864729994e-05
5945,క్షీరాబ్ధి,1,2.2277668864729994e-05
5946,ఖంగుమను,1,2.2277668864729994e-05
5947,ఖండాతర్గత,1,2.2277668864729994e-05
5948,ఖచ్చితత్వం,1,2.2277668864729994e-05
5949,ఖతి,1,2.2277668864729994e-05
5950,ఖద్దరు,1,2.2277668864729994e-05
5951,ఖననం,1,2.2277668864729994e-05
5952,ఖని,1,2.2277668864729994e-05
5953,ఖనిజోత్పత్తి,1,2.2277668864729994e-05
5954,ఖరాబు,1,2.2277668864729994e-05
5955,ఖరాబ్,1,2.2277668864729994e-05
5956,ఖరారుచేసి,1,2.2277668864729994e-05
5957,ఖరీదు,1,2.2277668864729994e-05
5958,ఖాళీలు,1,2.2277668864729994e-05
5959,ఖాస్,1,2.2277668864729994e-05
5960,ఖుదా,1,2.2277668864729994e-05
5961,ఖుర్గారోడ్,1,2.2277668864729994e-05
5962,ఖైదు,1,2.2277668864729994e-05
5963,ఖ్మేర్,1,2.2277668864729994e-05
5964,గం,1,2.2277668864729994e-05
5965,గంగదేవిపల్లి,1,2.2277668864729994e-05
5966,గంగాజమున,1,2.2277668864729994e-05
5967,గంగాధర్,1,2.2277668864729994e-05
5968,గంగాపురం,1,2.2277668864729994e-05
5969,గంగోపాధ్యాయ్,1,2.2277668864729994e-05
5970,గంజి,1,2.2277668864729994e-05
5971,గండిమైసమ్మ,1,2.2277668864729994e-05
5972,గంతేశాడు,1,2.2277668864729994e-05
5973,గగారిన్,1,2.2277668864729994e-05
5974,గగొయ్,1,2.2277668864729994e-05
5975,గగ్గయ్య,1,2.2277668864729994e-05
5976,గచ్చిబౌలి,1,2.2277668864729994e-05
5977,గజపతి,1,2.2277668864729994e-05
5978,గజపతిరాజు,1,2.2277668864729994e-05
5979,గజ్జి,1,2.2277668864729994e-05
5980,గట్ట,1,2.2277668864729994e-05
5981,గట్టు,1,2.2277668864729994e-05
5982,గట్ర,1,2.2277668864729994e-05
5983,గడ,1,2.2277668864729994e-05
5984,గడప,1,2.2277668864729994e-05
5985,గడాబా,1,2.2277668864729994e-05
5986,గడియారం,1,2.2277668864729994e-05
5987,గడ్డ,1,2.2277668864729994e-05
5988,గణనం,1,2.2277668864729994e-05
5989,గణాంకపరంగా,1,2.2277668864729994e-05
5990,గతి,1,2.2277668864729994e-05
5991,గతిశీలం,1,2.2277668864729994e-05
5992,గతిశీలత,1,2.2277668864729994e-05
5993,గద్యం,1,2.2277668864729994e-05
5994,గనక,1,2.2277668864729994e-05
5995,గబా,1,2.2277668864729994e-05
5996,గబ్బిలం,1,2.2277668864729994e-05
5997,గమనం,1,2.2277668864729994e-05
5998,గమనించినట్లయితే,1,2.2277668864729994e-05
5999,గమనిక,1,2.2277668864729994e-05
6000,గరగ,1,2.2277668864729994e-05
6001,గరిటె,1,2.2277668864729994e-05
6002,గరిష్ట,1,2.2277668864729994e-05
6003,గరిష్ఠ,1,2.2277668864729994e-05
6004,గర్భవతి,1,2.2277668864729994e-05
6005,గర్భస్రావం,1,2.2277668864729994e-05
6006,గర్భావతి,1,2.2277668864729994e-05
6007,గర్వకారణం,1,2.2277668864729994e-05
6008,గర్వపడ్,1,2.2277668864729994e-05
6009,గర్వి,1,2.2277668864729994e-05
6010,గర్వించుచున్నా,1,2.2277668864729994e-05
6011,గర్విష్టి,1,2.2277668864729994e-05
6012,గలుగుతున్నాయంటే,1,2.2277668864729994e-05
6013,గల్,1,2.2277668864729994e-05
6014,గళం,1,2.2277668864729994e-05
6015,గళమెత్తి,1,2.2277668864729994e-05
6016,గవ్,1,2.2277668864729994e-05
6017,గాంచు,1,2.2277668864729994e-05
6018,గాంధీచే,1,2.2277668864729994e-05
6019,గాంధీయిజం,1,2.2277668864729994e-05
6020,గాంభీర్యం,1,2.2277668864729994e-05
6021,గాక,1,2.2277668864729994e-05
6022,గాజు,1,2.2277668864729994e-05
6023,గాడిద,1,2.2277668864729994e-05
6024,గాథ,1,2.2277668864729994e-05
6025,గామ,1,2.2277668864729994e-05
6026,గాయనిగా,1,2.2277668864729994e-05
6027,గారడి,1,2.2277668864729994e-05
6028,గార్టన్,1,2.2277668864729994e-05
6029,గార్లిక్,1,2.2277668864729994e-05
6030,గార్ళికా,1,2.2277668864729994e-05
6031,గాలీపటాల,1,2.2277668864729994e-05
6032,గావున్న,1,2.2277668864729994e-05
6033,గికోమో,1,2.2277668864729994e-05
6034,గిటా,1,2.2277668864729994e-05
6035,గిట్ట,1,2.2277668864729994e-05
6036,గిద్దంగుల,1,2.2277668864729994e-05
6037,గిన,1,2.2277668864729994e-05
6038,గిఫ్ట్స్,1,2.2277668864729994e-05
6039,గివ్,1,2.2277668864729994e-05
6040,గీ,1,2.2277668864729994e-05
6041,గీజర్,1,2.2277668864729994e-05
6042,గీతామాధురి,1,2.2277668864729994e-05
6043,గీసెన్,1,2.2277668864729994e-05
6044,గు,1,2.2277668864729994e-05
6045,గుంజు,1,2.2277668864729994e-05
6046,గుండు,1,2.2277668864729994e-05
6047,గుండెపోటు,1,2.2277668864729994e-05
6048,గుంతకల్,1,2.2277668864729994e-05
6049,గుజరాతీలు,1,2.2277668864729994e-05
6050,గుజ్జు,1,2.2277668864729994e-05
6051,గుడిపాడ్వా,1,2.2277668864729994e-05
6052,గుడియా,1,2.2277668864729994e-05
6053,గుడ్డ,1,2.2277668864729994e-05
6054,గుణదల,1,2.2277668864729994e-05
6055,గుణింతం,1,2.2277668864729994e-05
6056,గుత్తాధిపత్యం,1,2.2277668864729994e-05
6057,గుమ్మడికాయ,1,2.2277668864729994e-05
6058,గుమ్మత్,1,2.2277668864729994e-05
6059,గురి,1,2.2277668864729994e-05
6060,గురించీ,1,2.2277668864729994e-05
6061,గురించే,1,2.2277668864729994e-05
6062,గురుకులం,1,2.2277668864729994e-05
6063,గురుతేజ్,1,2.2277668864729994e-05
6064,గురుత్వశక్తి,1,2.2277668864729994e-05
6065,గురుపూర్ణిమ,1,2.2277668864729994e-05
6066,గురువారం,1,2.2277668864729994e-05
6067,గుర్తుంచుకోవాలి,1,2.2277668864729994e-05
6068,గుళిక,1,2.2277668864729994e-05
6069,గుళికరించగా,1,2.2277668864729994e-05
6070,గుళ్ళకు,1,2.2277668864729994e-05
6071,గుళ్ళో,1,2.2277668864729994e-05
6072,గూండా,1,2.2277668864729994e-05
6073,గూడెం,1,2.2277668864729994e-05
6074,గూఢచర్యం,1,2.2277668864729994e-05
6075,గూఢచారి,1,2.2277668864729994e-05
6076,గూర్చిన,1,2.2277668864729994e-05
6077,గెజెట్,1,2.2277668864729994e-05
6078,గెలవాలన్న,1,2.2277668864729994e-05
6079,గెలాక్సీ,1,2.2277668864729994e-05
6080,గెలిపించవలసినదిగా,1,2.2277668864729994e-05
6081,గెలుపొందారు,1,2.2277668864729994e-05
6082,గెలుపొందింది,1,2.2277668864729994e-05
6083,గేజి,1,2.2277668864729994e-05
6084,గేటు,1,2.2277668864729994e-05
6085,గేటెడ్,1,2.2277668864729994e-05
6086,గేమింగ్,1,2.2277668864729994e-05
6087,గేముల,1,2.2277668864729994e-05
6088,గేర్లు,1,2.2277668864729994e-05
6089,గేల్సియేషన్,1,2.2277668864729994e-05
6090,గైడ్స్,1,2.2277668864729994e-05
6091,గొడవపడ్డ,1,2.2277668864729994e-05
6092,గొడ్రాలు,1,2.2277668864729994e-05
6093,గొప్పవాడు,1,2.2277668864729994e-05
6094,గొరెల,1,2.2277668864729994e-05
6095,గొలుసు,1,2.2277668864729994e-05
6096,గోకరకాయ,1,2.2277668864729994e-05
6097,గోఖలే,1,2.2277668864729994e-05
6098,గోదావరిజిల్లా,1,2.2277668864729994e-05
6099,గోధుమ,1,2.2277668864729994e-05
6100,గోన,1,2.2277668864729994e-05
6101,గోనబుద్ధారెడ్డి,1,2.2277668864729994e-05
6102,గోపన్న,1,2.2277668864729994e-05
6103,గోపాల్,1,2.2277668864729994e-05
6104,గోపీచంద్,1,2.2277668864729994e-05
6105,గోపూజ,1,2.2277668864729994e-05
6106,గోప్యతా,1,2.2277668864729994e-05
6107,గోరంత,1,2.2277668864729994e-05
6108,గోరు,1,2.2277668864729994e-05
6109,గోరువెచ్చ,1,2.2277668864729994e-05
6110,గోల్డెన్,1,2.2277668864729994e-05
6111,గోళాకారం,1,2.2277668864729994e-05
6112,గోవిందామయం,1,2.2277668864729994e-05
6113,గౌడ్,1,2.2277668864729994e-05
6114,గౌతమి,1,2.2277668864729994e-05
6115,గౌతముడు,1,2.2277668864729994e-05
6116,గౌతమ్,1,2.2277668864729994e-05
6117,గౌతమ్రెడ్డి,1,2.2277668864729994e-05
6118,గౌరవి,1,2.2277668864729994e-05
6119,గౌరవించు,1,2.2277668864729994e-05
6120,గౌరవ్,1,2.2277668864729994e-05
6121,గౌరి,1,2.2277668864729994e-05
6122,గ్యాలక్సీ,1,2.2277668864729994e-05
6123,గ్యాలరీలు,1,2.2277668864729994e-05
6124,గ్రంథస్తం,1,2.2277668864729994e-05
6125,గ్రంథస్థం,1,2.2277668864729994e-05
6126,గ్రంథాలు,1,2.2277668864729994e-05
6127,గ్రహశకలం,1,2.2277668864729994e-05
6128,గ్రహీతలలోవిశ్వనాథ,1,2.2277668864729994e-05
6129,గ్రాండ్,1,2.2277668864729994e-05
6130,గ్రాండ్మాస్టర్,1,2.2277668864729994e-05
6131,గ్రాంథికం,1,2.2277668864729994e-05
6132,గ్రాడ్యుయేట్,1,2.2277668864729994e-05
6133,గ్రాఫ్,1,2.2277668864729994e-05
6134,గ్రామగ్రామాన,1,2.2277668864729994e-05
6135,గ్రామపంచాయితీగా,1,2.2277668864729994e-05
6136,గ్రామాలున్నాయి,1,2.2277668864729994e-05
6137,గ్రావెల్,1,2.2277668864729994e-05
6138,గ్రియర్సన్,1,2.2277668864729994e-05
6139,గ్రిల్,1,2.2277668864729994e-05
6140,గ్రీక్,1,2.2277668864729994e-05
6141,గ్రీస్,1,2.2277668864729994e-05
6142,గ్రేటెస్ట్,1,2.2277668864729994e-05
6143,గ్రేడ్,1,2.2277668864729994e-05
6144,గ్రైండర్,1,2.2277668864729994e-05
6145,గ్లవ్స్,1,2.2277668864729994e-05
6146,గ్లూకోజ్,1,2.2277668864729994e-05
6147,గ్లేసియేషన్,1,2.2277668864729994e-05
6148,గ్లోబ్,1,2.2277668864729994e-05
6149,గ్లౌజ్,1,2.2277668864729994e-05
6150,గ్వామ్,1,2.2277668864729994e-05
6151,ఘంటసాల,1,2.2277668864729994e-05
6152,ఘటాభిషేకం,1,2.2277668864729994e-05
6153,ఘన,1,2.2277668864729994e-05
6154,ఘనపరిమాణం,1,2.2277668864729994e-05
6155,ఘనవిజయం,1,2.2277668864729994e-05
6156,ఘర్షణ,1,2.2277668864729994e-05
6157,ఘోష్,1,2.2277668864729994e-05
6158,చండీగఢ్,1,2.2277668864729994e-05
6159,చంద్రబోస్,1,2.2277668864729994e-05
6160,చంద్రమండలం,1,2.2277668864729994e-05
6161,చంద్రమాన,1,2.2277668864729994e-05
6162,చంద్రమానం,1,2.2277668864729994e-05
6163,చంద్రముఖి,1,2.2277668864729994e-05
6164,చక్కినాలు,1,2.2277668864729994e-05
6165,చతుర్థి,1,2.2277668864729994e-05
6166,చతుర్భుజి,1,2.2277668864729994e-05
6167,చదు,1,2.2277668864729994e-05
6168,చదును,1,2.2277668864729994e-05
6169,చదువుకోడానికి,1,2.2277668864729994e-05
6170,చదువురాని,1,2.2277668864729994e-05
6171,చనిపో,1,2.2277668864729994e-05
6172,చపాతి,1,2.2277668864729994e-05
6173,చప్పట్లు,1,2.2277668864729994e-05
6174,చప్పిడి,1,2.2277668864729994e-05
6175,చబా,1,2.2277668864729994e-05
6176,చయం,1,2.2277668864729994e-05
6177,చరణ్,1,2.2277668864729994e-05
6178,చరరాశుల,1,2.2277668864729994e-05
6179,చరరాశులన్నీ,1,2.2277668864729994e-05
6180,చరిత్రిక,1,2.2277668864729994e-05
6181,చరోన్,1,2.2277668864729994e-05
6182,చర్చించాల్సిన,1,2.2277668864729994e-05
6183,చర్చ్కెళ్లడం,1,2.2277668864729994e-05
6184,చలనచిత్రోత్సవం,1,2.2277668864729994e-05
6185,చలపతి,1,2.2277668864729994e-05
6186,చలించు,1,2.2277668864729994e-05
6187,చల్లార్,1,2.2277668864729994e-05
6188,చల్లు,1,2.2277668864729994e-05
6189,చవకైన,1,2.2277668864729994e-05
6190,చా,1,2.2277668864729994e-05
6191,చాకోబార్స్,1,2.2277668864729994e-05
6192,చాక్లెట్టు,1,2.2277668864729994e-05
6193,చాటు,1,2.2277668864729994e-05
6194,చాతకాక,1,2.2277668864729994e-05
6195,చాతుర్యం,1,2.2277668864729994e-05
6196,చాన,1,2.2277668864729994e-05
6197,చారిత్రకం,1,2.2277668864729994e-05
6198,చారిత్రికం,1,2.2277668864729994e-05
6199,చారు,1,2.2277668864729994e-05
6200,చార్జీలు,1,2.2277668864729994e-05
6201,చార్జ్,1,2.2277668864729994e-05
6202,చార్టర్,1,2.2277668864729994e-05
6203,చార్ట్,1,2.2277668864729994e-05
6204,చార్లెస్,1,2.2277668864729994e-05
6205,చాలవరకు,1,2.2277668864729994e-05
6206,చాలాబాగా,1,2.2277668864729994e-05
6207,చావాలన్న,1,2.2277668864729994e-05
6208,చించు,1,2.2277668864729994e-05
6209,చింత,1,2.2277668864729994e-05
6210,చింతమడక,1,2.2277668864729994e-05
6211,చింతామణి,1,2.2277668864729994e-05
6212,చింతించు,1,2.2277668864729994e-05
6213,చింప్,1,2.2277668864729994e-05
6214,చింబొరాజో,1,2.2277668864729994e-05
6215,చికాగో,1,2.2277668864729994e-05
6216,చిక్కు,1,2.2277668864729994e-05
6217,చిక్కుడు,1,2.2277668864729994e-05
6218,చిక్క్,1,2.2277668864729994e-05
6219,చిగురాకు,1,2.2277668864729994e-05
6220,చిట్,1,2.2277668864729994e-05
6221,చిట్టచిటారునున్న,1,2.2277668864729994e-05
6222,చిట్త,1,2.2277668864729994e-05
6223,చిత్,1,2.2277668864729994e-05
6224,చిత్రకారుడు,1,2.2277668864729994e-05
6225,చిత్రలేఖనం,1,2.2277668864729994e-05
6226,చిత్రాలున్నా,1,2.2277668864729994e-05
6227,చిన,1,2.2277668864729994e-05
6228,చిన్,1,2.2277668864729994e-05
6229,చిన్ననాటినుంచే,1,2.2277668864729994e-05
6230,చిన్నప్పడు,1,2.2277668864729994e-05
6231,చిన్నముక్కలుగా,1,2.2277668864729994e-05
6232,చిన్నవాడు,1,2.2277668864729994e-05
6233,చిన్నవీ,1,2.2277668864729994e-05
6234,చిరాకు,1,2.2277668864729994e-05
6235,చిరుతపులి,1,2.2277668864729994e-05
6236,చిరుతిండి,1,2.2277668864729994e-05
6237,చిరునామ,1,2.2277668864729994e-05
6238,చిలక,1,2.2277668864729994e-05
6239,చిలుక,1,2.2277668864729994e-05
6240,చిలుకు,1,2.2277668864729994e-05
6241,చిల్లర,1,2.2277668864729994e-05
6242,చిళ్ల,1,2.2277668864729994e-05
6243,చివటం,1,2.2277668864729994e-05
6244,చివరికదే,1,2.2277668864729994e-05
6245,చీ,1,2.2277668864729994e-05
6246,చీకటి,1,2.2277668864729994e-05
6247,చీపురుపల్లి,1,2.2277668864729994e-05
6248,చీరం,1,2.2277668864729994e-05
6249,చుంచు,1,2.2277668864729994e-05
6250,చుట్టుపక్కలకూడా,1,2.2277668864729994e-05
6251,చుట్టూర,1,2.2277668864729994e-05
6252,చుపిస్తావా,1,2.2277668864729994e-05
6253,చురుకుదనం,1,2.2277668864729994e-05
6254,చులక,1,2.2277668864729994e-05
6255,చుసిన,1,2.2277668864729994e-05
6256,చూచాయ,1,2.2277668864729994e-05
6257,చూడతగినవి,1,2.2277668864729994e-05
6258,చూడముచ్చట,1,2.2277668864729994e-05
6259,చూడాలన్న,1,2.2277668864729994e-05
6260,చూడాలన్నా,1,2.2277668864729994e-05
6261,చూడాల్సిన,1,2.2277668864729994e-05
6262,చూద్దామంటే,1,2.2277668864729994e-05
6263,చూపించదలచి,1,2.2277668864729994e-05
6264,చూపించేను,1,2.2277668864729994e-05
6265,చూపిస్తు,1,2.2277668864729994e-05
6266,చూపుడు,1,2.2277668864729994e-05
6267,చూప్,1,2.2277668864729994e-05
6268,చూరగొ,1,2.2277668864729994e-05
6269,చూసినామంటే,1,2.2277668864729994e-05
6270,చూసిరరా,1,2.2277668864729994e-05
6271,చూసుకుంటు,1,2.2277668864729994e-05
6272,చూసుకున్నట్లయితే,1,2.2277668864729994e-05
6273,చూసుకోమ్మా,1,2.2277668864729994e-05
6274,చూస్,1,2.2277668864729994e-05
6275,చెంచాడు,1,2.2277668864729994e-05
6276,చెందాలనుకునే,1,2.2277668864729994e-05
6277,చెందినవారైనందున,1,2.2277668864729994e-05
6278,చెందినవే,1,2.2277668864729994e-05
6279,చెకింగ్,1,2.2277668864729994e-05
6280,చెక్క,1,2.2277668864729994e-05
6281,చెక్కలన్నింటినీ,1,2.2277668864729994e-05
6282,చెక్కుచెరగకుండా,1,2.2277668864729994e-05
6283,చెడ్డ,1,2.2277668864729994e-05
6284,చెపుదాం,1,2.2277668864729994e-05
6285,చెప్దామ్,1,2.2277668864729994e-05
6286,చెప్పినపుడు,1,2.2277668864729994e-05
6287,చెప్పుకోదగిన,1,2.2277668864729994e-05
6288,చెప్పుకోదగ్గ,1,2.2277668864729994e-05
6289,చెబుతూన్న,1,2.2277668864729994e-05
6290,చెమట,1,2.2277668864729994e-05
6291,చెయ్యగలిగే,1,2.2277668864729994e-05
6292,చెయ్యవలసినదిగా,1,2.2277668864729994e-05
6293,చెయ్యాల్సిన,1,2.2277668864729994e-05
6294,చెరుకుముక్కలు,1,2.2277668864729994e-05
6295,చెరుకూరి,1,2.2277668864729994e-05
6296,చెలరేగు,1,2.2277668864729994e-05
6297,చెల్లుబోయిన,1,2.2277668864729994e-05
6298,చెస్,1,2.2277668864729994e-05
6299,చెస్తున్నట్లుగా,1,2.2277668864729994e-05
6300,చేకూరు,1,2.2277668864729994e-05
6301,చేతిపని,1,2.2277668864729994e-05
6302,చేతులమీదుగా,1,2.2277668864729994e-05
6303,చేదు,1,2.2277668864729994e-05
6304,చేపట్టాల్సిన,1,2.2277668864729994e-05
6305,చేపువచ్చి,1,2.2277668864729994e-05
6306,చేప్పార్తు,1,2.2277668864729994e-05
6307,చేయట్లేదు,1,2.2277668864729994e-05
6308,చేయడానికైతే,1,2.2277668864729994e-05
6309,చేయనిదే,1,2.2277668864729994e-05
6310,చేయవలసినదిగా,1,2.2277668864729994e-05
6311,చేయాలన్నా,1,2.2277668864729994e-05
6312,చేయాల్సిందేనని,1,2.2277668864729994e-05
6313,చేరిక,1,2.2277668864729994e-05
6314,చేరుకోలేకపోయినా,1,2.2277668864729994e-05
6315,చేర్పు,1,2.2277668864729994e-05
6316,చేసినట్లయితే,1,2.2277668864729994e-05
6317,చేసినపుడు,1,2.2277668864729994e-05
6318,చేసుకుర్రి,1,2.2277668864729994e-05
6319,చేసుకోబోగా,1,2.2277668864729994e-05
6320,చేసుకోవచ్చమాట,1,2.2277668864729994e-05
6321,చేసుకోవాలనుకుంటున్నందున,1,2.2277668864729994e-05
6322,చేసేరా,1,2.2277668864729994e-05
6323,చేసేవాడ్ని,1,2.2277668864729994e-05
6324,చేస్తా,1,2.2277668864729994e-05
6325,చేస్తామంటే,1,2.2277668864729994e-05
6326,చేస్తావుండావిప్పుడు,1,2.2277668864729994e-05
6327,చేస్తుందంటే,1,2.2277668864729994e-05
6328,చేస్తూన్న,1,2.2277668864729994e-05
6329,చైతన్య,1,2.2277668864729994e-05
6330,చైతన్యం,1,2.2277668864729994e-05
6331,చైతన్యవంతం,1,2.2277668864729994e-05
6332,చైత్రమాస,1,2.2277668864729994e-05
6333,చైత్రమాసి,1,2.2277668864729994e-05
6334,చైత్రశుద్ధ,1,2.2277668864729994e-05
6335,చైర్,1,2.2277668864729994e-05
6336,చైర్మెన్,1,2.2277668864729994e-05
6337,చైల్డ్,1,2.2277668864729994e-05
6338,చొచ్చుకుపోతుంది,1,2.2277668864729994e-05
6339,చోటుచే,1,2.2277668864729994e-05
6340,చోదరి,1,2.2277668864729994e-05
6341,చౌదరికు,1,2.2277668864729994e-05
6342,ఛందస్సు,1,2.2277668864729994e-05
6343,ఛత్తీస్,1,2.2277668864729994e-05
6344,ఛాంపియన్షిప్,1,2.2277668864729994e-05
6345,ఛాట్,1,2.2277668864729994e-05
6346,ఛానళ్ళు,1,2.2277668864729994e-05
6347,ఛాన్స్,1,2.2277668864729994e-05
6348,ఛాయాగ్రహణం,1,2.2277668864729994e-05
6349,ఛాయాగ్రాహకుడు,1,2.2277668864729994e-05
6350,ఛారిటబుల్,1,2.2277668864729994e-05
6351,ఛార్జర్,1,2.2277668864729994e-05
6352,ఛార్జర్తోనైనా,1,2.2277668864729994e-05
6353,ఛార్లెస్,1,2.2277668864729994e-05
6354,ఛాల్లీ,1,2.2277668864729994e-05
6355,ఛీఫ్,1,2.2277668864729994e-05
6356,ఛేంజ్,1,2.2277668864729994e-05
6357,జంక్షన్,1,2.2277668864729994e-05
6358,జంగ్,1,2.2277668864729994e-05
6359,జంతుప్రదర్శనశాల,1,2.2277668864729994e-05
6360,జంపు,1,2.2277668864729994e-05
6361,జంప్,1,2.2277668864729994e-05
6362,జగం,1,2.2277668864729994e-05
6363,జగద్బ్రహ్మ,1,2.2277668864729994e-05
6364,జగన్నోహన్,1,2.2277668864729994e-05
6365,జగపతి,1,2.2277668864729994e-05
6366,జగ్గయ్యపేట,1,2.2277668864729994e-05
6367,జగ్గారెడ్డి,1,2.2277668864729994e-05
6368,జడప్రాయం,1,2.2277668864729994e-05
6369,జతచేసి,1,2.2277668864729994e-05
6370,జనతాపార్లీ,1,2.2277668864729994e-05
6371,జనపదం,1,2.2277668864729994e-05
6372,జనరేటర్స్,1,2.2277668864729994e-05
6373,జనసంఖ్య,1,2.2277668864729994e-05
6374,జనసామాన్యం,1,2.2277668864729994e-05
6375,జనార్థనరెడ్డి,1,2.2277668864729994e-05
6376,జనాశ్రమం,1,2.2277668864729994e-05
6377,జనించు,1,2.2277668864729994e-05
6378,జను,1,2.2277668864729994e-05
6379,జన్మనివ్వలేక,1,2.2277668864729994e-05
6380,జన్మి,1,2.2277668864729994e-05
6381,జబ్బు,1,2.2277668864729994e-05
6382,జమయ్యాయి,1,2.2277668864729994e-05
6383,జమిలి,1,2.2277668864729994e-05
6384,జమైకా,1,2.2277668864729994e-05
6385,జమ్దానీ,1,2.2277668864729994e-05
6386,జమ్మూకాశ్మీర్,1,2.2277668864729994e-05
6387,జయజయ,1,2.2277668864729994e-05
6388,జయపురం,1,2.2277668864729994e-05
6389,జయశంకర్,1,2.2277668864729994e-05
6390,జయించు,1,2.2277668864729994e-05
6391,జర,1,2.2277668864729994e-05
6392,జరగట్లేదు,1,2.2277668864729994e-05
6393,జరిగినపుడు,1,2.2277668864729994e-05
6394,జరిపి,1,2.2277668864729994e-05
6395,జరిపినం,1,2.2277668864729994e-05
6396,జరుగుటు,1,2.2277668864729994e-05
6397,జరుగుతు,1,2.2277668864729994e-05
6398,జరుగుతుందన్నారు,1,2.2277668864729994e-05
6399,జరుగుతూన్న,1,2.2277668864729994e-05
6400,జర్నీ,1,2.2277668864729994e-05
6401,జర్నెయిల్,1,2.2277668864729994e-05
6402,జలపాతం,1,2.2277668864729994e-05
6403,జలాశయం,1,2.2277668864729994e-05
6404,జలియన్,1,2.2277668864729994e-05
6405,జల్లికట్టు,1,2.2277668864729994e-05
6406,జవం,1,2.2277668864729994e-05
6407,జా,1,2.2277668864729994e-05
6408,జాకీర్,1,2.2277668864729994e-05
6409,జాకెట్,1,2.2277668864729994e-05
6410,జాగింగ్,1,2.2277668864729994e-05
6411,జాగోరే,1,2.2277668864729994e-05
6412,జాగ్రత్తలైతే,1,2.2277668864729994e-05
6413,జాడ,1,2.2277668864729994e-05
6414,జాతరలైతే,1,2.2277668864729994e-05
6415,జాతిపిత,1,2.2277668864729994e-05
6416,జాతిస్వరం,1,2.2277668864729994e-05
6417,జాతీయం,1,2.2277668864729994e-05
6418,జాతీయకరణ,1,2.2277668864729994e-05
6419,జాతీయకరణం,1,2.2277668864729994e-05
6420,జాతీయస్థాయి,1,2.2277668864729994e-05
6421,జాతీయుడు,1,2.2277668864729994e-05
6422,జాబితాలోనివే,1,2.2277668864729994e-05
6423,జామ,1,2.2277668864729994e-05
6424,జామకాయలు,1,2.2277668864729994e-05
6425,జామియా,1,2.2277668864729994e-05
6426,జామ్,1,2.2277668864729994e-05
6427,జాయ్,1,2.2277668864729994e-05
6428,జార్,1,2.2277668864729994e-05
6429,జార్జ్,1,2.2277668864729994e-05
6430,జాలం,1,2.2277668864729994e-05
6431,జాలరి,1,2.2277668864729994e-05
6432,జావనీస్,1,2.2277668864729994e-05
6433,జింక,1,2.2277668864729994e-05
6434,జింగ్,1,2.2277668864729994e-05
6435,జింబాబ్వే,1,2.2277668864729994e-05
6436,జిఐ,1,2.2277668864729994e-05
6437,జిడ్డు,1,2.2277668864729994e-05
6438,జితేంద్ర,1,2.2277668864729994e-05
6439,జిపిఏ,1,2.2277668864729994e-05
6440,జిప్,1,2.2277668864729994e-05
6441,జిమిన్,1,2.2277668864729994e-05
6442,జిమ్,1,2.2277668864729994e-05
6443,జిమ్నాస్టిక్స్,1,2.2277668864729994e-05
6444,జియోఫైబర్,1,2.2277668864729994e-05
6445,జిలేబి,1,2.2277668864729994e-05
